user_id,parent_asin,rating,timestamp
AECTQQX663PTF5UQ2RA5TUL3BXVQ,B001EYUPCO,5.0,1231641720000
AHMS4GPD7DZYORA3OFEUYQRHFDEA,B0009UC68U,5.0,1231655219000
AGPTHTWQIFVAZLBJAQIKZMRHA7BA,B001E90AE2,3.0,1231721621000
AEIJMT6CA4MERWFA6FR56Y6EH7SA,B001C6GVI6,5.0,1231732595000
AFL2R6GJV4EBL4MEYY5QNV4RLWGQ,B001E91OLK,5.0,1231836813000
AEJ3MXYLRYKXWNL7GDIXHSEJDXBQ,B000CC5CHW,3.0,1231866902000
AENQ4UD7LRPE5DW5BFOTE2UCJRWA,B00009WAUL,4.0,1231880773000
AGKOL2ISXEZE6EIPP5VIINFIHGLQ,B001G7PSLW,1.0,1231923553000
AFMCOBLB7E4QJORS7ERSCTQFVF7Q,B001EYUQ8C,5.0,1231932388000
AGBN24FMXD7ZLKGDTN353GXIQYAA,B001EYUS2G,2.0,1231974867000
AFL2R6GJV4EBL4MEYY5QNV4RLWGQ,B001ELJE88,4.0,1231999134000
AHTKJOMMBZ2KAYQDW4U3USOTX3RA,B001EYUPV0,5.0,1232035076000
AFJDGAC72GNR4BKPDUNH32KRNJGA,B001G7PSLW,3.0,1232035530000
AGUNBFGHBEUYYDPNPD437363BHWQ,B001DWK4NC,4.0,1232047931000
AEKZ3OFY2YH6QEF27HF6JY3X35FQ,B001G57Y02,5.0,1232049533000
AHQAWNTSQSEM344GAESU5ADE7LXA,B001G7PSLW,3.0,1232216931000
AGPTHTWQIFVAZLBJAQIKZMRHA7BA,B001G7PSQM,5.0,1232254497000
AHWPBC3VCPK75CLQA745HYHOXEMA,B001CRQY1E,4.0,1232259325000
AGVCWLQSLF75BCEUGPGHVF7FQHEA,B001EPOMYA,1.0,1232268757000
AGVCWLQSLF75BCEUGPGHVF7FQHEA,B000HE7KZC,5.0,1232269301000
AE75PNQH5K7ITIVYAHYBP6VJOJ6Q,B000093NQC,5.0,1232433357000
AEFJNOB2BIMMXHVX6GH3XUA6DONA,B001EYUX4Y,4.0,1232478476000
AEWLQYBQDYWWUWK6UHHTNWO5AHYA,B001CM0PJ6,4.0,1232481403000
AFL2R6GJV4EBL4MEYY5QNV4RLWGQ,B001EYUY7U,4.0,1232508004000
AHSGEBTKGRA3OSZVB5AFQMZXP4ZA,B001DZDUC6,2.0,1232559850000
AGIGFGRXWBKZ7RR2BAXNZMQS5Q6Q,B001E58B1K,5.0,1232567638000
AHJRJCJMK3XVV4BSPBRAHIYEODWA,B001DAVSZC,4.0,1232594063000
AGF5FRGTPUNVPDVHUBYLSIUE5TLA,B001EYUWWW,3.0,1232636645000
AGR5OPIC4HDVQDUSKCFGFXCLUFEQ,B001E90AE2,1.0,1232646036000
AEEATBN5EQ44LM65IAU6S4GSBWHA,B000X2BAPY,4.0,1232649638000
AGXT2BAAPQFAHEQ6O7INAARUQQTQ,B004519O9S,4.0,1232665311000
AHJRJCJMK3XVV4BSPBRAHIYEODWA,B001EQPDO2,3.0,1232682386000
AHSGEBTKGRA3OSZVB5AFQMZXP4ZA,B001GM6C26,3.0,1232683125000
AEEATBN5EQ44LM65IAU6S4GSBWHA,B0015HYPOO,4.0,1232743465000
AEEATBN5EQ44LM65IAU6S4GSBWHA,B000HAR92U,3.0,1232807926000
AEEATBN5EQ44LM65IAU6S4GSBWHA,B000E0OCR8,5.0,1232809372000
AHSGEBTKGRA3OSZVB5AFQMZXP4ZA,B001CLG6RM,5.0,1232859874000
AHMS4GPD7DZYORA3OFEUYQRHFDEA,B00139YHNI,5.0,1232957626000
AHMS4GPD7DZYORA3OFEUYQRHFDEA,B00002SW3O,5.0,1232957862000
AGOCDOHF3BS727GRRGKRJ4ASPU3Q,B001G7PSQM,4.0,1232978878000
AGGAQRVYTXCNA5NJYR4MSQJRAN6Q,B000NPOGWK,4.0,1233013177000
AHOZASRRCUPXDORJBM5ZGMH5AKNA,B001E56K5Y,3.0,1233019838000
AHWPBC3VCPK75CLQA745HYHOXEMA,B001EYUU4C,4.0,1233089908000
AE7GBBQUAUDA3XWULDRVAIHP5UXA,B00000DMAE,5.0,1233135891000
AGBJ6OPDABAX7EOUOCSKA6SHLKUQ,B001EYUQ8C,4.0,1233213657000
AFEFT4AFD2CDEGR6PDEYAB2OTZ2Q,B001G7PSTY,4.0,1233244550000
AHJRJCJMK3XVV4BSPBRAHIYEODWA,B001ELJF8M,3.0,1233284530000
AHIFUW2UV6QEKWFN4X45VYLCZWAA,B0015AARJI,5.0,1233330616000
AGBJ6OPDABAX7EOUOCSKA6SHLKUQ,B0001AN1GY,5.0,1233343544000
AFWOBQ44IBZCTR7HZGLKQ2NX7PAQ,B001EYUS2Q,3.0,1233365367000
AHK6QSN2TUCJHKSI3B6IOU7UN26Q,B001DW00YU,3.0,1233430515000
AGOCDOHF3BS727GRRGKRJ4ASPU3Q,B001EQPDO2,3.0,1233438863000
AE7GBBQUAUDA3XWULDRVAIHP5UXA,B001FSL4BK,5.0,1233453428000
AGX2NF3ZVA5QICJ3JAMPFLQ5ZP3Q,B0000AOE9K,4.0,1233457358000
AH3JXYBCDF3YJ7CN2UZZIH3ZAJ7A,B001P1JMP2,2.0,1233514525000
AEK5ENP4GNKULEKWEVFCGY3V25XA,B001QCWSG0,4.0,1233546491000
AHIFUW2UV6QEKWFN4X45VYLCZWAA,B001EYUQVE,5.0,1233591586000
AHFAKVHP56DYQ3PL6AYMVOIJ3ESQ,B001C3N0OW,2.0,1233628525000
AGBJ6OPDABAX7EOUOCSKA6SHLKUQ,B001EYUU3I,4.0,1233751012000
AE2MVXG6535JPWVNELHKUI3JB4SA,B000M17AVO,4.0,1233767911000
AHMS4GPD7DZYORA3OFEUYQRHFDEA,B002JJWH5G,5.0,1233768083000
AEHOFUNZP6VT74RUDDCJ2VVIT56A,B001L5TIUG,4.0,1233769671000
AEHOFUNZP6VT74RUDDCJ2VVIT56A,B001KC01WO,3.0,1233776869000
AHT3YHKXB4AQY44YMYBQCBKEUZTQ,B001E8WQUY,5.0,1233784760000
AGOQKDDZVJ5N3PXVNL5SKTC6MODA,B0019MLWL4,3.0,1233795185000
AHMS4GPD7DZYORA3OFEUYQRHFDEA,B000WCN7G0,1.0,1233861487000
AGOQKDDZVJ5N3PXVNL5SKTC6MODA,B001HTFQ0C,3.0,1233894141000
AGXT2BAAPQFAHEQ6O7INAARUQQTQ,B001ELJF8M,3.0,1233900231000
AGKOL2ISXEZE6EIPP5VIINFIHGLQ,B001EYUQN2,1.0,1233962803000
AG7P7LOQEMW5E3UJCICT2KSF2JPQ,B001LFD8SO,5.0,1234035434000
AHN7LSSDO54P3DSUATJOJUUHMLIA,B001EYUNYY,5.0,1234049075000
AGOCDOHF3BS727GRRGKRJ4ASPU3Q,B000CBCVFE,4.0,1234070168000
AEEATBN5EQ44LM65IAU6S4GSBWHA,B000U9TXJ0,5.0,1234130641000
AFQAOPC42TXVNIGX5S5ZLH4BLSYQ,B0012LHO46,1.0,1234146783000
AFWOBQ44IBZCTR7HZGLKQ2NX7PAQ,B001EYUQ8C,3.0,1234221776000
AGKOL2ISXEZE6EIPP5VIINFIHGLQ,B001O50TOW,5.0,1234273473000
AEHOFUNZP6VT74RUDDCJ2VVIT56A,B001KC00HU,4.0,1234273518000
AGKOL2ISXEZE6EIPP5VIINFIHGLQ,B000ML2EN8,5.0,1234273653000
AGSKM6R3LGSHR45N6ZVPTEA7TMYQ,B001Q54VVC,5.0,1234274166000
AESZ3RUCGPFGR6OZ4DGXCJ3ALTOA,B001EYUNFI,4.0,1234274298000
AGIBXD3LM6HNDWWRTIOJHB5EKNFA,B001E27DLM,5.0,1234288653000
AH47YOPCGAQVRBKZ5ZZO7YB4EF3A,B001G7PSTE,4.0,1234295431000
AEEATBN5EQ44LM65IAU6S4GSBWHA,B0015AARJI,5.0,1234302857000
AHV4NNBDQQQMD663Z3K3PVEOHK6A,B001EHD9GA,5.0,1234313206000
AFP2NVVQNQC5WOWV7HWHWLDHTE2Q,B000UZVL9O,2.0,1234357765000
AFP2NVVQNQC5WOWV7HWHWLDHTE2Q,B000F4EKL6,3.0,1234359498000
AFP2NVVQNQC5WOWV7HWHWLDHTE2Q,B001BP4JY6,3.0,1234359800000
AEIJMT6CA4MERWFA6FR56Y6EH7SA,B001KN31ZM,3.0,1234370548000
AGOQKDDZVJ5N3PXVNL5SKTC6MODA,B00163ROMC,3.0,1234386663000
AEWLQYBQDYWWUWK6UHHTNWO5AHYA,B001FEO790,5.0,1234416674000
AGOQKDDZVJ5N3PXVNL5SKTC6MODA,B001ET07O0,4.0,1234421487000
AHMS4GPD7DZYORA3OFEUYQRHFDEA,B001QCWSGU,5.0,1234478690000
AHJRJCJMK3XVV4BSPBRAHIYEODWA,B001QCWSGU,5.0,1234553692000
AHMS4GPD7DZYORA3OFEUYQRHFDEA,B001G7PT02,5.0,1234563419000
AHMS4GPD7DZYORA3OFEUYQRHFDEA,B001ET07O0,5.0,1234563788000
AEWLQYBQDYWWUWK6UHHTNWO5AHYA,B000WWNRJW,2.0,1234569237000
AFLZLNSRF24MHGTNTKCL7K4K77SQ,B00005NH6G,1.0,1234587620000
AGIBXD3LM6HNDWWRTIOJHB5EKNFA,B001EYUNVC,5.0,1234630252000
AHTKJOMMBZ2KAYQDW4U3USOTX3RA,B001G6064C,4.0,1234630905000
AHCXZZ6R4US43PBVXXVN47OTTVHQ,B001F513VO,5.0,1234631792000
AFSP4K4T5WBMQ3ZMDZ46QWLVQVBQ,B001L5TIUG,4.0,1234645593000
AHMS4GPD7DZYORA3OFEUYQRHFDEA,B00000K2R4,5.0,1234722027000
AHASI5YMJXXINTYKBGRHH6TYJF3Q,B0008IV5XU,4.0,1234724256000
AHASI5YMJXXINTYKBGRHH6TYJF3Q,B000RI37WI,5.0,1234724844000
AFL2R6GJV4EBL4MEYY5QNV4RLWGQ,B001E8WQUY,5.0,1234745252000
AGRBRL2U46HIDKDOKCDG5QVVW3LA,B001GMSHSI,3.0,1234752143000
AHEDJIDSPVYCB3GPRZKGO7YTK6XQ,B000KRXAGE,4.0,1234770182000
AG7PXM5FN2RNECG4FFSNSYFJFQZA,B00004S653,3.0,1234783040000
AHQAWNTSQSEM344GAESU5ADE7LXA,B001G6064C,4.0,1234809069000
AHJRJCJMK3XVV4BSPBRAHIYEODWA,B001ET07O0,4.0,1234820695000
AEHEKHOHSYQSY46QLQRHPZFB6E6A,B001HTFQ0C,5.0,1234831417000
AEHEKHOHSYQSY46QLQRHPZFB6E6A,B001EYUPHO,5.0,1234831686000
AFFMT53Q3STCYQNANS4QCP7VEE5Q,B001IVXI7C,5.0,1234836991000
AFFMT53Q3STCYQNANS4QCP7VEE5Q,B0012N7BSI,4.0,1234837511000
AHT3YHKXB4AQY44YMYBQCBKEUZTQ,B001EYUOYI,4.0,1234893729000
AEWLQYBQDYWWUWK6UHHTNWO5AHYA,B001NJMMHG,5.0,1234905074000
AFL2R6GJV4EBL4MEYY5QNV4RLWGQ,B001G6064C,5.0,1234929018000
AGBN24FMXD7ZLKGDTN353GXIQYAA,B001EYUTMA,3.0,1234953331000
AGBN24FMXD7ZLKGDTN353GXIQYAA,B001EYUTS4,2.0,1234955896000
AEFJNOB2BIMMXHVX6GH3XUA6DONA,B001G6064C,5.0,1234967774000
AHAFS3DQFKFXXRDOZOOS7TZQLRGQ,B000YYR3D4,5.0,1234968254000
AHAFS3DQFKFXXRDOZOOS7TZQLRGQ,B001EYUQVE,5.0,1234968306000
AHAFS3DQFKFXXRDOZOOS7TZQLRGQ,B001EYUQ6O,5.0,1234968366000
AEFJNOB2BIMMXHVX6GH3XUA6DONA,B001EYUQVE,4.0,1234969176000
AHJRJCJMK3XVV4BSPBRAHIYEODWA,B0018RWMOQ,5.0,1234977763000
AGPTHTWQIFVAZLBJAQIKZMRHA7BA,B001EYUQN2,4.0,1235089187000
AHJRJCJMK3XVV4BSPBRAHIYEODWA,B001EYUNHG,5.0,1235097197000
AGPTHTWQIFVAZLBJAQIKZMRHA7BA,B001G6064C,3.0,1235099976000
AEWLQYBQDYWWUWK6UHHTNWO5AHYA,B001L8DKJ8,3.0,1235206272000
AE7GBBQUAUDA3XWULDRVAIHP5UXA,B001EYUPHO,5.0,1235253787000
AHEDJIDSPVYCB3GPRZKGO7YTK6XQ,B00000PLUW,5.0,1235283724000
AEEATBN5EQ44LM65IAU6S4GSBWHA,B0015Z1I4G,3.0,1235311556000
AGGAQRVYTXCNA5NJYR4MSQJRAN6Q,B00003E4GK,5.0,1235322677000
AHMS4GPD7DZYORA3OFEUYQRHFDEA,B001NJMMHG,5.0,1235325118000
AHMS4GPD7DZYORA3OFEUYQRHFDEA,B0016B8Q6M,5.0,1235328597000
AGIBXD3LM6HNDWWRTIOJHB5EKNFA,B001HTFQ0C,5.0,1235345181000
AFL2R6GJV4EBL4MEYY5QNV4RLWGQ,B001EYUNHG,5.0,1235345947000
AGXT2BAAPQFAHEQ6O7INAARUQQTQ,B001EYUPCO,4.0,1235379374000
AFZISRSIGWJUX5SJJ57EMVRESDQQ,B001EYUNHG,3.0,1235427516000
AFZISRSIGWJUX5SJJ57EMVRESDQQ,B001QD4THU,3.0,1235429026000
AH4JBZTYR4BHBX4AX5HX4VNJSLIA,B001E58B1K,3.0,1235508735000
AE2MVXG6535JPWVNELHKUI3JB4SA,B001EYUS2G,4.0,1235511244000
AEZF73ZVWKH54VBSBGHRGBTUJ64A,B001EYUQ8C,5.0,1235518593000
AG6XTTBGDOTVNHT22X76U27Y34VQ,B001EQPDO2,4.0,1235666596000
AHJZIYXLYUCQZ66FXANFLRWDWZ5Q,B00PBIGBOU,3.0,1235744964000
AEFJNOB2BIMMXHVX6GH3XUA6DONA,B001QT8RGS,4.0,1235746776000
AHMS4GPD7DZYORA3OFEUYQRHFDEA,B001ELJDZ2,2.0,1235840022000
AFLZLNSRF24MHGTNTKCL7K4K77SQ,B00000JIUG,4.0,1235842170000
AFGDOWXYBXW46W56NEVSOPWFKLWA,B000058A57,4.0,1235870506000
AFGDOWXYBXW46W56NEVSOPWFKLWA,B00005B4B5,3.0,1235870907000
AFGDOWXYBXW46W56NEVSOPWFKLWA,B001EYUU60,4.0,1235870964000
AFGDOWXYBXW46W56NEVSOPWFKLWA,B00004OCYH,4.0,1235871341000
AFGDOWXYBXW46W56NEVSOPWFKLWA,B000083GIT,3.0,1235871500000
AEHOFUNZP6VT74RUDDCJ2VVIT56A,B0015AARJI,5.0,1235881626000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B000FQBF1M,5.0,1235886046000
AGRBRL2U46HIDKDOKCDG5QVVW3LA,B001LGFPSY,4.0,1236033915000
AEOROSL2KWPEHI6ZP2V5MHDPVBFA,B00004SVPT,4.0,1236034992000
AEOROSL2KWPEHI6ZP2V5MHDPVBFA,B00004SVYE,5.0,1236037591000
AGX4QGDAQZQRII5YUAUAASPRUW3Q,B001EYUNHG,5.0,1236043028000
AGDGOUPRBFPFZT3UIMAJZGOXFYKQ,B001E27DLM,4.0,1236097722000
AHBTWMXLGHE7HQKVQT6FJPLR6F5Q,B000FQBF1M,3.0,1236121639000
AHWPBC3VCPK75CLQA745HYHOXEMA,B00005T7ZN,5.0,1236137585000
AGVCWLQSLF75BCEUGPGHVF7FQHEA,B001BZ8EX8,5.0,1236159509000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001IVXI7C,5.0,1236184133000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001G7PTAC,5.0,1236184409000
AHMS4GPD7DZYORA3OFEUYQRHFDEA,B000AAPNKW,5.0,1236235258000
AHMS4GPD7DZYORA3OFEUYQRHFDEA,B001G7PSK8,5.0,1236307583000
AFJDGAC72GNR4BKPDUNH32KRNJGA,B0049U4DPK,4.0,1236353807000
AHWPBC3VCPK75CLQA745HYHOXEMA,B001EYUU1U,4.0,1236373706000
AGLLJIV4LENBK7NHONMTZJOE6HRA,B001B19BIO,5.0,1236382345000
AH4JBZTYR4BHBX4AX5HX4VNJSLIA,B000SSQPU8,2.0,1236450219000
AGGAQRVYTXCNA5NJYR4MSQJRAN6Q,B000FQBF1M,5.0,1236534442000
AHJRJCJMK3XVV4BSPBRAHIYEODWA,B000AAPNKW,4.0,1236536674000
AEEATBN5EQ44LM65IAU6S4GSBWHA,B001L8DKJ8,3.0,1236563224000
AHEDJIDSPVYCB3GPRZKGO7YTK6XQ,B000SFK0SO,3.0,1236577123000
AEFJNOB2BIMMXHVX6GH3XUA6DONA,B0017HW5LM,4.0,1236622121000
AGGAQRVYTXCNA5NJYR4MSQJRAN6Q,B00004SWKG,5.0,1236635965000
AGR5OPIC4HDVQDUSKCFGFXCLUFEQ,B001G6064C,2.0,1236703808000
AFGDOWXYBXW46W56NEVSOPWFKLWA,B001EHD9GA,5.0,1236713015000
AGR5OPIC4HDVQDUSKCFGFXCLUFEQ,B001F0OOF6,1.0,1236722905000
AGGAQRVYTXCNA5NJYR4MSQJRAN6Q,B001EYUWWW,5.0,1236722940000
AGOQKDDZVJ5N3PXVNL5SKTC6MODA,B001CTL5GQ,4.0,1236741680000
AEFJNOB2BIMMXHVX6GH3XUA6DONA,B001EYUXC6,3.0,1236780109000
AHMS4GPD7DZYORA3OFEUYQRHFDEA,B001ELJE88,5.0,1236789418000
AHK6QSN2TUCJHKSI3B6IOU7UN26Q,B0018KM6GM,3.0,1236821352000
AEFZ3KB6RWTNINURLP4X7VIUIHBQ,B0019SY1D4,5.0,1236865680000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001IZIAK8,5.0,1236869450000
AHBTWMXLGHE7HQKVQT6FJPLR6F5Q,B001G6064C,3.0,1236876316000
AGOQKDDZVJ5N3PXVNL5SKTC6MODA,B0019SY1D4,4.0,1236893522000
AFLZLNSRF24MHGTNTKCL7K4K77SQ,B000KRXA28,4.0,1236897193000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B0017R5SYI,5.0,1236949145000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001E8WQKY,1.0,1236964583000
AEWLQYBQDYWWUWK6UHHTNWO5AHYA,B001E8WQKY,5.0,1236969625000
AG2JZI7U2WYEN7BQPK5L6MGA3B5A,B0029F2FB6,5.0,1236990369000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B0016GABR4,5.0,1237021635000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001D8Q5MA,5.0,1237021783000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B000UW21A0,5.0,1237023180000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001EYUPHE,1.0,1237023643000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001EYUY70,1.0,1237024147000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B000K9OP2A,5.0,1237024809000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B00JVUK7AI,1.0,1237025741000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001EYUQVE,5.0,1237026276000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B000JLIXI6,2.0,1237027169000
AHTKJOMMBZ2KAYQDW4U3USOTX3RA,B001E8WQKY,4.0,1237059819000
AE6G247MWULSLVDSLPJHRLEE7GYQ,B000FQBF1M,5.0,1237076950000
AE6G247MWULSLVDSLPJHRLEE7GYQ,B000FQ2D5E,5.0,1237077912000
AE6G247MWULSLVDSLPJHRLEE7GYQ,B001EYUQVE,4.0,1237078698000
AE6G247MWULSLVDSLPJHRLEE7GYQ,B001IVXI7C,5.0,1237083813000
AGBN24FMXD7ZLKGDTN353GXIQYAA,B001ELJE2E,3.0,1237083868000
AE6G247MWULSLVDSLPJHRLEE7GYQ,B001E8WQKY,5.0,1237086709000
AEDJWFGRV2TQQ4MBPEW2HWXBIJQQ,B00004Y57G,5.0,1237093797000
AH3OQRPKWFHGOY5QQNSQJN2D6DFA,B001E8WQKY,5.0,1237105365000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B000UW1YBW,5.0,1237115447000
AGOQKDDZVJ5N3PXVNL5SKTC6MODA,B001O1PAMC,3.0,1237161035000
AHMS4GPD7DZYORA3OFEUYQRHFDEA,B001EYUXQC,5.0,1237176045000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B000WQ3838,5.0,1237185115000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B0015AARJI,5.0,1237185359000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001EYUQ8C,4.0,1237185573000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001G6064C,4.0,1237186483000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B000UC5ML0,5.0,1237186620000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001EYUU4W,1.0,1237186808000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001E90AE2,2.0,1237186988000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B00PBIGBOU,5.0,1237187159000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B0012IWRC8,5.0,1237187759000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001EHD9BU,1.0,1237187995000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B000GA73O0,5.0,1237188164000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001ELJF8M,2.0,1237188654000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001EYUWOU,1.0,1237188794000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B000GPXSCQ,1.0,1237188998000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B00104KCF8,1.0,1237189346000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001ELJFDM,2.0,1237189618000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B000WJFZEA,4.0,1237190111000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001EYUQAU,1.0,1237190320000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B0002XL3BA,5.0,1237191295000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B000G6SPHI,5.0,1237191551000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B000R3BN4M,5.0,1237191714000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B00LV8IFUW,5.0,1237191859000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B00004YUWA,5.0,1237192115000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B000FIVC2W,5.0,1237192504000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001C6GVI6,5.0,1237192702000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001EYUNHG,5.0,1237193059000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001ENPDJA,5.0,1237193936000
AENQ4UD7LRPE5DW5BFOTE2UCJRWA,B001E38L4E,3.0,1237229154000
AGXT2BAAPQFAHEQ6O7INAARUQQTQ,B000PC4FYK,3.0,1237243839000
AFL2R6GJV4EBL4MEYY5QNV4RLWGQ,B001E8WQKY,5.0,1237264895000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B000G7BPOC,5.0,1237272126000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001F513VO,5.0,1237272283000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B0010EF0UK,5.0,1237272456000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B000E0OCR8,5.0,1237272583000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B00005J536,5.0,1237274496000
AHIFUW2UV6QEKWFN4X45VYLCZWAA,B001E8WQKY,4.0,1237302897000
AHMAVEDKGBNRQWWCVQYQLDQIUR5A,B002LLRLMQ,5.0,1237334651000
AHT3YHKXB4AQY44YMYBQCBKEUZTQ,B001IVXI7C,3.0,1237405121000
AHT3YHKXB4AQY44YMYBQCBKEUZTQ,B0017HW5LM,3.0,1237406252000
AGOQKDDZVJ5N3PXVNL5SKTC6MODA,B002VFQ2IQ,5.0,1237408388000
AGXT2BAAPQFAHEQ6O7INAARUQQTQ,B001EYUNU8,1.0,1237414053000
AFQAOPC42TXVNIGX5S5ZLH4BLSYQ,B001QCWSGU,4.0,1237414391000
AHIFUW2UV6QEKWFN4X45VYLCZWAA,B000FQBF1M,4.0,1237475186000
AHT3YHKXB4AQY44YMYBQCBKEUZTQ,B001KN31ZM,4.0,1237489699000
AHJRJCJMK3XVV4BSPBRAHIYEODWA,B002VFQ2IQ,5.0,1237519264000
AH3OQRPKWFHGOY5QQNSQJN2D6DFA,B001EYUNHG,4.0,1237574814000
AGOQKDDZVJ5N3PXVNL5SKTC6MODA,B001FS8BDE,4.0,1237589679000
AHYS63TR4TOZXK6QNCCWIO7MVSCQ,B001E8WQKY,4.0,1237636400000
AHAFS3DQFKFXXRDOZOOS7TZQLRGQ,B001G7PSCG,5.0,1237651519000
AHAFS3DQFKFXXRDOZOOS7TZQLRGQ,B001EYUVHS,5.0,1237651894000
AHAFS3DQFKFXXRDOZOOS7TZQLRGQ,B001EYUPVA,5.0,1237651979000
AHAFS3DQFKFXXRDOZOOS7TZQLRGQ,B001ELJPJG,5.0,1237652062000
AHAFS3DQFKFXXRDOZOOS7TZQLRGQ,B001EYUQTG,5.0,1237652209000
AHAFS3DQFKFXXRDOZOOS7TZQLRGQ,B001EYUO20,4.0,1237652418000
AHAFS3DQFKFXXRDOZOOS7TZQLRGQ,B001EYUS80,5.0,1237652560000
AHAFS3DQFKFXXRDOZOOS7TZQLRGQ,B001ELJE8I,5.0,1237652796000
AH4JBZTYR4BHBX4AX5HX4VNJSLIA,B000YDIYFG,4.0,1237748236000
AH4JBZTYR4BHBX4AX5HX4VNJSLIA,B0006B0O9U,5.0,1237748488000
AGPTHTWQIFVAZLBJAQIKZMRHA7BA,B001EYUX3K,4.0,1237752038000
AGIBXD3LM6HNDWWRTIOJHB5EKNFA,B000066JRN,5.0,1237850659000
AE7GBBQUAUDA3XWULDRVAIHP5UXA,B001G6064C,4.0,1237884808000
AE2MVXG6535JPWVNELHKUI3JB4SA,B001E8WQKY,4.0,1237926646000
AGOQKDDZVJ5N3PXVNL5SKTC6MODA,B001HB7KAO,4.0,1237956592000
AFL2R6GJV4EBL4MEYY5QNV4RLWGQ,B001QCWSGU,5.0,1237966150000
AGKOL2ISXEZE6EIPP5VIINFIHGLQ,B004HILZYQ,5.0,1238078644000
AHEZGDQ6WLA4ACH5Z456RDPLHREA,B001DWI4FM,4.0,1238089583000
AFMCOBLB7E4QJORS7ERSCTQFVF7Q,B001ENL9TI,5.0,1238107320000
AGOQKDDZVJ5N3PXVNL5SKTC6MODA,B001QCWS2E,2.0,1238135266000
AHJZIYXLYUCQZ66FXANFLRWDWZ5Q,B001QCWS6K,3.0,1238165536000
AHJZIYXLYUCQZ66FXANFLRWDWZ5Q,B001P1JMP2,1.0,1238165928000
AEHOFUNZP6VT74RUDDCJ2VVIT56A,B001BSA5Z0,5.0,1238166472000
AFSIVZMMUEWXWTBFVJSFRIPRYMKA,B000UXOHOW,5.0,1238184472000
AFSAAXHQPCKYCQW66WNUAVYCGLDQ,B001QCWSLU,1.0,1238279970000
AGKOL2ISXEZE6EIPP5VIINFIHGLQ,B001EYUX3K,5.0,1238332530000
AEHOFUNZP6VT74RUDDCJ2VVIT56A,B000AB603U,5.0,1238347738000
AFSIVZMMUEWXWTBFVJSFRIPRYMKA,B001Q54VVC,5.0,1238350962000
AEHEKHOHSYQSY46QLQRHPZFB6E6A,B001G7PRIQ,5.0,1238351876000
AHJRJCJMK3XVV4BSPBRAHIYEODWA,B0019SY1D4,5.0,1238438065000
AHJRJCJMK3XVV4BSPBRAHIYEODWA,B001QCWSEW,4.0,1238438970000
