user_id,video_id,date,hourmin,time_ms,is_click,is_like,is_follow,is_comment,is_forward,is_hate,long_view,play_time_ms,duration_ms,profile_stay_time,comment_stay_time,is_profile_enter,is_rand,tab
18460,1952,20220427,1600,1651046073266,0,0,0,0,0,0,0,1374,27366,0,0,0,1,1
26677,3457,20220427,1600,1651046217391,0,0,0,0,0,0,0,1817,74466,0,0,0,1,1
5786,1768,20220427,1600,1651046686100,0,0,0,0,0,0,0,1896,183500,0,0,0,1,1
5786,4883,20220427,1600,1651046713575,0,0,0,0,0,0,0,764,77500,0,0,0,1,1
68,408,20220427,1600,1651046721966,0,0,0,0,0,0,0,3810,65000,0,0,0,1,1
5786,7087,20220427,1600,1651046733500,0,0,0,0,0,0,0,3002,31400,0,0,0,1,1
24430,3543,20220427,1600,1651046846983,0,0,0,0,0,0,0,1716,205520,0,0,0,1,1
5098,1824,20220427,1600,1651046859474,0,0,0,0,0,0,0,3954,91466,0,0,0,1,1
5786,1464,20220427,1600,1651046886191,0,0,0,0,0,0,0,4415,6300,0,0,0,1,1
24430,515,20220427,1600,1651046909322,0,0,0,0,0,0,0,1346,22933,0,0,0,1,1
5786,6456,20220427,1600,1651046916617,0,0,0,0,0,0,0,951,157966,0,0,0,1,1
5786,2850,20220427,1600,1651046997615,0,0,0,0,0,0,0,260,20666,0,0,0,1,1
5786,3834,20220427,1600,1651047021807,0,0,0,0,0,0,0,1766,16333,0,0,0,1,1
5786,97,20220427,1600,1651047044712,0,0,0,0,0,0,0,1921,457433,0,0,0,1,1
24430,5866,20220427,1600,1651047168272,0,0,0,0,0,0,0,1436,92833,0,0,0,1,1
5786,2413,20220427,1600,1651047222267,1,0,0,0,0,0,1,45437,73566,0,5030,0,1,1
24430,4554,20220427,1600,1651047230669,0,0,0,0,0,0,0,2212,60033,0,0,0,1,1
24430,5798,20220427,1600,1651047349392,0,0,0,0,0,0,0,1737,29866,0,0,0,1,1
24430,79,20220427,1600,1651047380273,0,0,0,0,0,0,0,1544,76009,0,0,0,1,1
434,5599,20220427,1600,1651047391769,1,0,0,0,0,0,0,7478,156700,0,0,0,1,1
5786,7213,20220427,1600,1651047934475,0,0,0,0,0,0,0,3782,95200,0,0,0,1,1
26677,2030,20220427,1600,1651047981403,1,0,0,0,0,0,0,12473,62666,0,0,0,1,1
26677,5692,20220427,1600,1651048100502,0,0,0,0,0,0,0,995,351100,0,0,0,1,1
6815,6892,20220427,1600,1651048186308,0,0,0,0,0,0,0,4082,11499,0,0,0,1,1
24430,6520,20220427,1600,1651048439165,0,0,0,0,0,0,0,2319,35133,0,0,0,1,1
5786,5190,20220427,1600,1651048517039,0,0,0,0,0,0,0,2566,83550,0,0,0,1,1
2081,4309,20220427,1600,1651048519846,0,0,0,0,0,0,0,1050,85733,0,0,0,1,1
5786,4886,20220427,1600,1651048864462,0,0,0,0,0,0,0,1042,215960,0,0,0,1,1
5786,452,20220427,1600,1651049029508,0,0,0,0,0,0,0,2192,199000,0,0,0,1,1
13130,230,20220427,1600,1651049061298,0,0,0,0,0,0,0,4265,15066,0,0,0,1,1
9978,7267,20220427,1600,1651049295392,1,0,0,0,0,0,1,40238,40800,0,0,0,1,1
5786,971,20220427,1700,1651049533308,0,0,0,0,0,0,0,4694,123250,0,0,0,1,1
1689,2545,20220427,1700,1651049580829,0,0,0,0,0,0,0,2702,318533,0,0,0,1,1
14852,6939,20220427,1700,1651050321515,0,0,0,0,0,0,0,4202,23466,0,0,0,1,1
7633,6988,20220427,1700,1651050360975,0,0,0,0,0,0,0,821,26900,0,0,0,1,1
6962,2248,20220427,1700,1651050610861,0,0,0,0,0,0,0,3609,88666,0,0,0,1,1
1155,5878,20220427,1700,1651050624876,0,0,0,0,0,0,0,1012,52400,0,0,0,1,1
718,1292,20220427,1700,1651050722571,0,0,0,0,0,0,0,1073,199080,0,0,0,1,1
11578,127,20220427,1700,1651050800417,0,0,0,0,0,0,0,3292,97840,0,0,0,1,1
1689,1017,20220427,1700,1651051093239,0,0,0,0,0,0,0,1207,134600,0,0,0,1,1
22276,5662,20220427,1700,1651051134818,0,0,0,0,0,0,0,1101,16040,0,0,0,1,1
1689,3731,20220427,1700,1651051210287,0,0,0,0,0,0,0,1157,242040,0,0,0,1,1
4525,7260,20220427,1700,1651051446847,0,0,0,0,0,0,0,1881,29300,0,0,0,1,1
20240,1188,20220427,1700,1651051459723,0,0,0,0,0,0,0,0,120383,0,0,0,1,1
18460,553,20220427,1700,1651051874311,0,0,0,0,0,0,0,5060,162066,0,0,0,1,1
11672,5074,20220427,1700,1651052022861,0,0,0,0,0,0,0,1183,148500,0,0,0,1,1
11672,6638,20220427,1700,1651052031581,0,0,0,0,0,0,0,1151,41500,0,0,0,1,1
11672,2555,20220427,1700,1651052066996,0,0,0,0,0,0,0,2086,106200,0,0,0,1,1
11672,1193,20220427,1700,1651052074839,0,0,0,0,0,0,0,1145,199160,0,0,0,1,1
11672,1446,20220427,1700,1651052254597,0,0,0,0,0,0,0,1515,199120,0,0,0,1,1
11672,2537,20220427,1700,1651052289709,0,0,0,0,0,0,0,1081,68440,0,0,0,1,1
4991,6882,20220427,1700,1651052510175,0,0,0,0,0,0,0,1576,12333,0,0,0,1,1
11672,1365,20220427,1700,1651052545050,0,0,0,0,0,0,0,1550,20933,0,0,0,1,1
18460,4842,20220427,1700,1651052721131,0,0,0,0,0,0,0,1350,58533,0,0,0,1,1
2081,3896,20220427,1700,1651052873390,0,0,0,0,0,0,0,999,247633,0,0,0,1,1
68,2800,20220427,1700,1651053028238,0,0,0,0,0,0,0,2067,80230,0,0,0,1,1
25824,4305,20220427,1800,1651053703196,0,0,0,0,0,0,0,1334,200666,0,0,0,1,1
14730,4703,20220427,1800,1651054484486,0,0,0,0,0,0,0,3831,268160,0,0,0,1,1
8500,4087,20220427,1800,1651054593335,1,0,0,0,0,0,1,22176,20320,0,0,0,1,1
5786,3749,20220427,1800,1651054924712,0,0,0,0,0,0,0,1370,144625,0,0,0,1,1
5786,6461,20220427,1800,1651055199531,0,0,0,0,0,0,0,428,74100,0,0,0,1,1
1689,3923,20220427,1800,1651055443713,0,0,0,0,0,0,0,1068,185400,0,0,0,1,1
5786,2837,20220427,1800,1651055717050,0,0,0,0,0,0,0,646,490833,0,0,0,1,1
22927,738,20220427,1800,1651055750164,0,0,0,0,0,0,0,1963,242000,0,0,0,1,1
5786,5196,20220427,1800,1651055799064,0,0,0,0,0,0,0,1367,22625,0,0,0,1,1
5786,4233,20220427,1800,1651055867094,0,0,0,0,0,0,0,793,193633,0,0,0,1,1
5786,492,20220427,1800,1651056081535,0,0,0,0,0,0,0,1002,42200,0,0,0,1,1
5786,2559,20220427,1800,1651056225806,0,0,0,0,0,0,0,2244,39280,0,0,0,1,1
5786,284,20220427,1800,1651056277010,0,0,0,0,0,0,0,1031,486733,0,0,0,1,1
5786,4349,20220427,1800,1651056548565,0,0,0,0,0,0,0,4948,22366,0,0,0,1,1
25033,4280,20220427,1800,1651056680511,0,0,0,0,0,0,0,1482,95080,0,0,0,1,1
5786,6966,20220427,1900,1651056751351,0,0,0,0,0,0,0,1256,10933,0,0,0,1,1
25033,4952,20220427,1900,1651056780752,1,0,0,0,0,0,1,22826,26033,0,2129,0,1,1
7612,751,20220427,1900,1651057283256,0,0,0,0,0,0,0,856,113300,0,0,0,1,1
9186,2960,20220427,1900,1651058093675,0,0,0,0,0,0,0,2622,118000,0,0,0,1,1
6069,6629,20220427,1900,1651058234797,1,0,0,0,0,0,0,7100,0,0,0,0,1,1
7706,2669,20220427,1900,1651058375100,0,0,0,0,0,0,0,917,33300,0,0,0,1,1
26971,6368,20220427,1900,1651058488210,0,0,0,0,0,0,0,1613,15833,0,0,0,1,1
18460,146,20220427,1900,1651058593676,0,0,0,0,0,0,0,3646,59959,0,0,0,1,1
23179,762,20220427,1900,1651058657772,1,0,0,0,0,0,0,12101,112666,0,0,0,1,1
6836,563,20220427,1900,1651058946011,0,0,0,0,0,0,0,1981,276040,0,0,0,1,1
5786,135,20220427,1900,1651059377676,1,0,0,0,0,0,1,51686,67680,0,2861,1,1,1
25448,1126,20220427,1900,1651059683749,0,0,0,0,0,0,0,841,169280,0,0,0,1,1
5786,82,20220427,1900,1651059790394,0,0,0,0,0,0,0,2223,267600,0,0,0,1,1
5786,4444,20220427,1900,1651060036540,0,0,0,0,0,0,0,2212,17250,0,0,0,1,1
12926,5167,20220427,1900,1651060097134,0,0,0,0,0,0,0,4278,163880,0,0,0,1,1
9186,3658,20220427,1900,1651060204597,0,0,0,0,0,0,0,1426,73233,0,0,0,1,1
6338,233,20220427,2000,1651060379898,1,0,0,0,0,0,0,17196,86840,0,0,0,1,1
4188,3534,20220427,2000,1651060463808,0,0,0,0,0,0,0,2273,124683,0,0,0,1,1
9955,869,20220427,2000,1651060648051,0,0,0,0,0,0,0,1230,444500,0,0,0,1,1
5440,6666,20220427,2000,1651061110985,0,0,0,0,0,0,0,1558,26400,0,0,0,1,1
9321,1886,20220427,2000,1651061162145,1,0,0,0,0,0,1,27342,222966,0,0,0,1,1
5098,5937,20220427,2000,1651061221650,0,0,0,0,0,0,0,5392,133383,0,0,0,1,1
18460,2086,20220427,2000,1651061232282,0,0,0,0,0,0,0,6045,16683,0,0,0,1,1
25265,4460,20220427,2000,1651061545224,0,0,0,0,0,0,0,2009,57366,0,0,0,1,1
18622,4289,20220427,2000,1651061565731,0,0,0,0,0,0,0,933,116333,0,0,0,1,1
3919,4624,20220427,2000,1651061748462,0,0,0,0,0,0,0,1636,75750,0,0,0,1,1
11443,5098,20220427,2000,1651061878266,0,0,0,0,0,0,0,1133,46068,0,0,0,1,1
15048,1716,20220427,2000,1651061886127,0,0,0,0,0,0,0,822,107983,0,0,0,1,1
15048,3940,20220427,2000,1651061909361,0,0,0,0,0,0,0,1004,161966,0,0,0,1,1
13931,7175,20220427,2000,1651061918418,0,0,0,0,0,0,0,1260,53700,0,0,0,1,1
25448,1905,20220427,2000,1651061956878,0,0,0,0,0,0,0,291,61478,0,0,0,1,1
13912,2877,20220427,2000,1651062025722,0,0,0,0,0,0,0,2321,41766,0,0,0,1,1
9296,6897,20220427,2000,1651062345041,1,0,0,0,0,0,0,7163,13980,0,0,0,1,1
20020,336,20220427,2000,1651062374320,0,0,0,0,0,0,0,1200,60633,0,0,0,1,1
9321,2865,20220427,2000,1651062753932,0,0,0,0,0,0,0,6369,17166,0,0,0,1,1
17236,7164,20220427,2000,1651063065671,1,0,0,0,0,0,0,11848,51800,0,0,0,1,1
14909,4125,20220427,2000,1651063115905,0,0,0,0,0,0,0,1003,186666,0,0,0,1,1
9186,3958,20220427,2000,1651063258423,0,0,0,0,0,0,0,5178,66566,0,0,0,1,1
26754,3962,20220427,2000,1651063334678,1,0,0,0,0,0,0,10117,38333,0,0,0,1,1
13130,689,20220427,2000,1651063495060,0,0,0,0,0,0,0,855,134833,0,0,0,1,1
18460,209,20220427,2000,1651063514317,0,0,0,0,0,0,0,1433,19266,0,0,0,1,1
19913,5157,20220427,2000,1651063682097,0,0,0,0,0,0,0,1303,806016,0,0,0,1,1
1702,489,20220427,2100,1651064018489,0,0,0,0,0,0,0,1309,219700,0,0,0,1,1
25265,4481,20220427,2100,1651064758481,0,0,0,0,0,0,0,924,49533,0,0,0,1,1
5440,2080,20220427,2100,1651064776900,0,0,0,0,0,0,0,1566,32458,0,0,0,1,1
1806,6996,20220427,2100,1651064990981,0,0,0,0,0,0,0,1763,227733,0,0,0,1,1
9321,2797,20220427,2100,1651065040655,0,0,0,0,0,0,0,1563,183120,0,0,0,1,1
15048,2640,20220427,2100,1651065453741,0,0,0,0,0,0,0,2239,280213,0,0,0,1,1
9186,4578,20220427,2100,1651065822576,0,0,0,0,0,0,0,1705,255266,0,0,0,1,1
1689,3771,20220427,2100,1651065954006,0,0,0,0,0,0,0,880,23400,0,0,0,1,1
23369,5633,20220427,2100,1651065988514,0,0,0,0,0,0,0,1230,175411,0,0,0,1,1
24876,3172,20220427,2100,1651065995660,0,0,0,0,0,0,0,1335,14416,0,0,0,1,1
26971,5744,20220427,2100,1651066004388,0,0,0,0,0,0,0,1552,38090,0,0,0,1,1
26971,5,20220427,2100,1651066013830,0,0,0,0,0,0,0,1094,358016,0,0,0,1,1
1689,3642,20220427,2100,1651066053450,0,0,0,0,0,0,0,723,78440,0,0,0,1,1
9186,1350,20220427,2100,1651066375812,0,0,0,0,0,0,0,2123,14766,0,0,0,1,1
1702,7206,20220427,2100,1651066703359,0,0,0,0,0,0,0,3356,246700,0,0,0,1,1
26754,2345,20220427,2100,1651066899189,0,0,0,0,0,0,0,2582,353440,0,0,0,1,1
9321,6273,20220427,2200,1651066998924,0,0,0,0,0,0,0,4447,154716,0,0,0,1,1
18688,752,20220427,2100,1651067184576,0,0,0,0,0,0,0,6668,0,0,0,0,1,1
18688,1271,20220427,2100,1651067502016,0,0,0,0,0,0,0,1100,119483,0,0,0,1,1
26971,1973,20220427,2200,1651067622328,0,0,0,0,0,0,0,3883,17000,0,0,0,1,1
23179,2362,20220427,2200,1651067692991,0,0,0,0,0,0,0,3963,109733,0,0,0,1,1
24949,840,20220427,2200,1651067753739,0,0,0,0,0,0,0,1624,110433,0,0,0,1,1
4991,4278,20220427,2200,1651067754164,1,0,0,0,0,0,1,13575,12733,0,0,0,1,1
6962,3380,20220427,2200,1651067812843,0,0,0,0,0,0,0,968,48833,0,0,0,1,1
6962,1783,20220427,2200,1651067821254,0,0,0,0,0,0,0,1085,347466,0,0,0,1,1
2208,1233,20220427,2200,1651067825887,0,0,0,0,0,0,0,1022,84833,0,0,0,1,1
24949,1860,20220427,2200,1651067952352,0,0,0,0,0,0,0,1022,145333,0,0,0,1,1
7933,3113,20220427,2200,1651068050368,0,0,0,0,0,0,0,1508,204640,0,0,0,1,1
23179,6404,20220427,2200,1651068408319,0,0,0,0,0,0,0,1459,28857,0,0,0,1,1
6338,3198,20220427,2200,1651068563542,0,0,0,0,0,0,0,5095,16900,0,0,0,1,1
24430,7239,20220427,2200,1651068655644,0,0,0,0,0,0,0,321,145094,0,0,0,1,1
24949,5913,20220427,2200,1651068684609,0,0,0,0,0,0,0,1073,153319,0,0,0,1,1
24949,7313,20220427,2200,1651068711276,0,0,0,0,0,0,0,1239,183960,0,0,0,1,1
24949,5207,20220427,2200,1651068724800,0,0,0,0,0,0,0,1135,0,0,0,0,1,1
26677,454,20220427,2200,1651068802025,0,0,0,0,0,0,0,2990,201883,0,0,0,1,1
24949,6877,20220427,2200,1651068986028,0,0,0,0,0,0,0,4132,31316,0,0,0,1,1
24949,3539,20220427,2200,1651069134585,0,0,0,0,0,0,0,943,173933,0,0,0,1,1
11443,1261,20220427,2200,1651069234000,0,0,0,0,0,0,0,924,152250,0,0,0,1,1
10494,7014,20220427,2200,1651069323535,0,0,0,0,0,0,0,789,52600,0,0,0,1,1
6338,86,20220427,2200,1651069358741,0,0,0,0,0,0,0,1741,61233,0,0,0,1,1
26677,5851,20220427,2200,1651069443247,0,0,0,0,0,0,0,875,110100,0,0,0,1,1
5786,2152,20220427,2200,1651069620882,0,0,0,0,0,0,0,1132,0,0,0,0,1,1
5786,335,20220427,2200,1651070129752,0,0,0,0,0,0,0,5981,76466,0,0,0,1,1
5786,7237,20220427,2200,1651070208145,0,0,0,0,0,0,0,3506,20500,0,0,0,1,1
26677,6164,20220427,2200,1651070375647,0,0,0,0,0,0,0,788,88366,0,0,0,1,1
5786,1496,20220427,2200,1651070381106,0,0,0,0,0,0,0,5231,19883,0,0,0,1,1
5098,6668,20220427,2200,1651070457608,0,0,0,0,0,0,0,1136,69616,0,0,0,1,1
26677,2658,20220427,2200,1651070663453,0,0,0,0,0,0,0,4397,72333,0,0,0,1,1
5786,2708,20220427,2200,1651070683045,0,0,0,0,0,0,0,1046,185560,0,0,0,1,1
4525,7273,20220427,2300,1651070686149,0,0,0,0,0,1,0,2272,226840,0,0,0,1,1
26677,4796,20220427,2200,1651070696864,0,0,0,0,0,0,0,856,112000,0,0,0,1,1
26677,2072,20220427,2200,1651070734632,0,0,0,0,0,0,0,1157,13500,0,0,0,1,1
5098,3,20220427,2300,1651070752969,0,0,0,0,0,0,0,1394,16433,0,0,0,1,1
5786,2872,20220427,2200,1651070764538,1,0,0,0,0,0,0,9059,110800,0,0,0,1,1
13130,5334,20220427,2200,1651070807748,0,0,0,0,0,0,0,669,88758,0,0,0,1,1
26677,194,20220427,2200,1651070828693,0,0,0,0,0,0,0,1248,132240,0,0,0,1,1
6908,2753,20220427,2200,1651071053711,0,0,0,0,0,0,0,911,83133,0,0,0,1,1
5786,5103,20220427,2300,1651071504253,0,0,0,0,0,0,0,1042,51520,0,0,0,1,1
7303,4754,20220427,2300,1651071622063,0,0,0,0,0,0,0,2549,10966,0,0,0,1,1
26971,6691,20220427,2300,1651071756286,0,0,0,0,0,0,0,5305,116125,0,0,0,1,1
24430,2934,20220427,2300,1651071910437,0,0,0,0,0,0,0,1718,76316,0,0,0,1,1
5786,982,20220427,2300,1651071926569,0,0,0,0,0,0,0,1110,195100,0,0,0,1,1
24430,68,20220427,2300,1651072290384,0,0,0,0,0,0,0,1525,121233,0,0,0,1,1
9321,49,20220427,2300,1651072492517,0,0,0,0,0,0,0,2616,9258,0,0,0,1,1
24430,6568,20220427,2300,1651072520759,0,0,0,0,0,0,0,1326,152560,0,0,0,1,1
4188,545,20220427,2300,1651072586365,0,0,0,0,0,0,0,1457,88000,0,0,0,1,1
26677,5681,20220427,2300,1651072599381,0,0,0,0,0,0,0,850,23833,0,0,0,1,1
26971,2015,20220427,2300,1651072748771,0,0,0,0,0,0,0,1414,202900,0,0,0,1,1
24430,2440,20220427,2300,1651072773520,0,0,0,0,0,0,0,1224,147900,0,0,0,1,1
19204,972,20220427,2300,1651073055364,0,0,0,0,0,0,0,1117,52066,0,0,0,1,1
22287,4181,20220427,2300,1651073443114,0,0,0,0,0,0,0,2535,17950,0,0,0,1,1
4188,3191,20220427,2300,1651073559647,0,0,0,0,0,0,0,6957,16266,0,0,0,1,1
26171,4075,20220427,2300,1651073836585,0,0,0,0,0,0,0,171,144233,0,0,0,1,1
3235,5265,20220427,2300,1651073837311,0,0,0,0,0,0,0,1875,89800,0,0,0,1,1
26971,4443,20220427,2300,1651073838679,1,0,0,0,0,0,1,157577,161550,0,0,0,1,1
26171,5453,20220427,2300,1651074063232,0,0,0,0,0,0,0,1439,46566,0,0,0,1,1
14651,4034,20220427,2300,1651074117353,0,0,0,0,0,0,0,816,129240,0,0,0,1,1
14651,1090,20220427,2300,1651074195583,0,0,0,0,0,0,0,764,81866,0,0,0,1,1
13526,348,20220427,2300,1651074196220,0,0,0,0,0,0,0,1194,11666,0,0,0,1,1
14651,4326,20220427,2300,1651074213655,0,0,0,0,0,0,0,832,103633,0,0,0,1,1
14651,3318,20220427,2300,1651074239171,0,0,0,0,0,0,0,1750,142350,0,0,0,1,1
14651,5750,20220427,2300,1651074248059,0,0,0,0,0,0,0,866,275266,0,0,0,1,1
14651,5647,20220427,2300,1651074280410,0,0,0,0,0,0,0,1056,38966,0,0,0,1,1
14651,1574,20220427,2300,1651074310117,0,0,0,0,0,0,0,1176,707000,0,0,0,1,1
6338,5034,20220427,2300,1651074727851,0,0,0,0,0,0,0,1381,185933,0,0,0,1,1
22276,3142,20220428,0,1651074743300,0,0,0,0,0,0,0,1154,258633,0,0,0,1,1
6338,5580,20220428,0,1651074825191,0,0,0,0,0,0,0,4239,0,0,0,0,1,1
3235,2261,20220428,0,1651074917853,0,0,0,0,0,0,0,6776,83400,0,0,0,1,1
22276,3582,20220428,0,1651074921409,0,0,0,0,0,0,0,1521,29066,0,0,0,1,1
26677,762,20220428,0,1651075222241,0,0,0,0,0,0,0,926,112666,0,0,0,1,1
8500,2675,20220428,0,1651075268705,0,0,0,0,0,0,0,1260,260000,0,0,0,1,1
8500,4183,20220428,0,1651075318793,0,0,0,0,0,0,0,1506,10000,0,0,0,1,1
22276,1560,20220428,0,1651075391449,0,0,0,0,0,0,0,1053,280433,0,0,0,1,1
26971,1894,20220428,0,1651075754431,0,0,0,0,0,0,0,1110,64333,0,0,0,1,1
22276,294,20220428,0,1651076014132,0,0,0,0,0,0,0,903,59333,0,0,0,1,1
8500,871,20220428,0,1651076070686,0,0,0,0,0,0,0,1582,102235,0,0,0,1,1
8500,6225,20220428,0,1651076133650,1,0,0,0,0,0,0,7798,11666,0,0,0,1,1
8500,718,20220428,0,1651076673371,0,0,0,0,0,0,0,2655,55500,0,0,0,1,1
9186,6758,20220428,0,1651076829632,0,0,0,0,0,0,0,2972,56800,0,0,0,1,1
25366,1321,20220428,0,1651076892511,0,0,0,0,0,0,0,2525,272240,0,0,0,1,1
5204,2226,20220428,100,1651078363935,0,0,0,0,0,0,0,1952,327866,0,0,0,1,1
3419,4244,20220428,100,1651079341890,1,0,0,0,0,0,1,34913,32000,0,0,0,1,1
4991,7315,20220428,100,1651080009902,0,0,0,0,0,0,0,3148,306566,0,0,0,1,1
18688,3243,20220428,100,1651080616607,0,0,0,0,0,0,0,1044,388940,0,0,0,1,1
22287,1215,20220428,100,1651080824862,0,0,0,0,0,0,0,1336,18166,0,0,0,1,1
22287,1137,20220428,100,1651080855384,0,0,0,0,0,0,0,1179,70050,0,0,0,1,1
22287,2943,20220428,100,1651080877096,0,0,0,0,0,0,0,1009,77200,0,0,0,1,1
18688,910,20220428,100,1651080972929,1,0,0,0,0,0,0,7892,39272,0,0,0,1,1
26971,3422,20220428,100,1651081421449,0,0,0,0,0,0,0,1186,56066,0,0,0,1,1
5204,5797,20220428,200,1651082930272,0,0,0,0,0,0,0,2472,58600,0,0,0,1,1
13912,3676,20220428,200,1651084014258,0,0,0,0,0,0,0,1550,50866,0,0,0,1,1
13912,5611,20220428,200,1651084083605,0,0,0,0,0,0,0,2813,100560,0,0,0,1,1
9955,6561,20220428,200,1651084305779,0,0,0,0,0,0,0,6162,28403,0,0,0,1,1
1654,2550,20220428,200,1651084857039,0,0,0,0,0,0,0,2806,52560,0,0,0,1,1
5204,6946,20220428,200,1651085006764,0,0,0,0,0,0,0,1949,12366,0,0,0,1,1
3254,737,20220428,300,1651085447353,0,0,0,0,0,0,0,2894,253416,0,0,0,1,1
13393,4534,20220428,300,1651086532296,0,0,0,0,0,0,0,1169,24333,0,0,0,1,1
5204,3194,20220428,300,1651086864563,0,0,0,0,0,0,0,1694,117183,0,0,0,1,1
5204,3240,20220428,400,1651089929194,1,0,0,0,0,0,0,11604,40633,0,0,0,1,1
111,3241,20220428,500,1651094655912,0,0,0,0,0,0,0,2866,35166,0,0,0,1,1
111,6699,20220428,500,1651094910652,0,0,0,0,0,0,0,4908,87520,0,0,0,1,1
20145,6368,20220428,600,1651096731278,0,0,0,0,0,0,0,2809,15833,0,0,0,1,1
7695,7064,20220428,600,1651097074199,0,0,0,0,0,0,0,1025,231550,0,0,0,1,1
10494,1199,20220428,600,1651098467965,0,0,0,0,0,0,0,928,98379,0,0,0,1,1
10494,5472,20220428,600,1651098613267,0,0,0,0,0,0,0,1490,84200,0,0,0,1,1
18703,823,20220428,600,1651099225147,0,0,0,0,0,0,0,5018,282600,0,0,0,1,1
20550,6530,20220428,600,1651099385679,0,0,0,0,0,0,0,852,234533,0,0,0,1,1
13130,6473,20220428,700,1651100136578,0,0,0,0,0,0,0,2020,86866,0,0,0,1,1
13130,876,20220428,700,1651100810389,0,0,0,0,0,0,0,1389,0,0,0,0,1,1
7921,735,20220428,700,1651101475186,0,0,0,0,0,0,0,1163,13066,0,0,0,1,1
23843,1424,20220428,700,1651102176787,0,0,0,0,0,0,0,1685,0,0,0,0,1,1
23154,962,20220428,700,1651102562186,0,0,0,0,0,0,0,1875,125033,0,0,0,1,1
13130,3039,20220428,700,1651102817523,0,0,0,0,0,0,0,1040,52300,0,0,0,1,1
13130,6484,20220428,700,1651102964907,0,0,0,0,0,0,0,1262,177083,0,0,0,1,1
11672,5222,20220428,800,1651104366240,0,0,0,0,0,0,0,1213,173500,0,0,0,1,1
13578,7228,20220428,800,1651104860952,0,0,0,0,0,0,0,1207,237650,0,0,0,1,1
7303,2624,20220428,800,1651105361906,0,0,0,0,0,0,0,899,10859,0,0,0,1,1
18703,6042,20220428,800,1651105684203,0,0,0,0,0,0,0,4970,39533,0,0,0,1,1
13931,2159,20220428,800,1651105720391,1,0,0,0,0,0,1,47105,44083,0,0,0,1,1
25033,2080,20220428,800,1651105804126,0,0,0,0,0,0,0,4264,32458,0,0,0,1,1
1689,6467,20220428,800,1651105880386,0,0,0,0,0,0,0,1437,93040,0,0,0,1,1
1689,5278,20220428,800,1651106001809,0,0,0,0,0,0,0,2739,46200,0,0,0,1,1
25033,5166,20220428,800,1651106110846,0,0,0,0,0,0,0,2160,139480,0,0,0,1,1
25448,473,20220428,800,1651106205789,0,0,0,0,0,0,0,4067,0,0,0,0,1,1
11672,2195,20220428,800,1651106382328,0,0,0,0,0,0,0,1792,19633,0,0,0,1,1
15227,6815,20220428,800,1651106643847,0,0,0,0,0,0,0,1746,11000,0,0,0,1,1
11138,4806,20220428,900,1651106814316,0,0,0,0,0,0,0,1650,90933,0,0,0,1,1
13931,4484,20220428,800,1651107003554,0,0,0,0,0,0,0,1303,58950,0,0,0,1,1
8500,3560,20220428,900,1651107527832,1,0,0,0,0,0,0,7702,209960,0,0,0,1,1
8500,3814,20220428,900,1651107582745,0,0,0,0,0,0,0,1388,13440,0,0,0,1,1
11672,3746,20220428,900,1651107838151,0,0,0,0,0,0,0,1251,84283,0,0,0,1,1
8500,2242,20220428,900,1651107840105,0,0,0,0,0,0,0,4045,73900,0,0,0,1,1
11672,4328,20220428,900,1651107855241,0,0,0,0,0,0,0,1096,178333,0,0,0,1,1
11672,1892,20220428,900,1651107953601,0,0,0,0,0,0,0,2597,272200,0,0,0,1,1
11672,2769,20220428,900,1651108011605,0,0,0,0,0,0,0,1493,56033,0,0,0,1,1
11672,2684,20220428,900,1651108056988,0,0,0,0,0,0,0,1315,317633,0,0,0,1,1
4188,4238,20220428,900,1651108231486,0,0,0,0,0,0,0,1733,38366,0,0,0,1,1
11672,6230,20220428,900,1651109365223,0,0,0,0,0,0,0,1291,480480,0,0,0,1,1
6338,2835,20220428,900,1651109708819,0,0,0,0,0,0,0,2127,101866,0,0,0,1,1
13130,1301,20220428,900,1651109782970,0,0,0,0,0,0,0,1160,28800,0,0,0,1,1
11672,151,20220428,900,1651109844905,0,0,0,0,0,0,0,1319,147216,0,0,0,1,1
11672,4665,20220428,900,1651109881643,0,0,0,0,0,0,0,1524,110000,0,0,0,1,1
6908,3982,20220428,900,1651110053453,0,0,0,0,0,0,0,2237,6041,0,0,0,1,1
11672,4524,20220428,900,1651110168942,0,0,0,0,0,0,0,1609,43500,0,0,0,1,1
15732,4507,20220428,900,1651110225293,0,0,0,0,0,0,0,1896,114760,0,0,0,1,1
11672,2291,20220428,900,1651110281396,0,0,0,0,0,0,0,1013,238600,0,0,0,1,1
11672,3156,20220428,900,1651110411798,0,0,0,0,0,0,0,1112,25033,0,0,0,1,1
11672,418,20220428,900,1651110431368,0,0,0,0,0,0,0,1196,172266,0,0,0,1,1
11672,2363,20220428,900,1651110706498,0,0,0,0,0,0,0,1046,59716,0,0,0,1,1
23179,2560,20220428,1000,1651110730118,0,0,0,0,0,0,0,991,6666,0,0,0,1,1
13130,6667,20220428,1000,1651110747175,1,0,0,0,0,0,0,12559,157833,0,0,0,1,1
19204,1797,20220428,1000,1651110791039,0,0,0,0,0,0,0,908,13900,0,0,0,1,1
11672,6461,20220428,1000,1651110805790,0,0,0,0,0,0,0,1222,74100,0,0,0,1,1
11672,4709,20220428,1000,1651110851164,0,0,0,0,0,0,0,1076,23560,0,0,0,1,1
